Loyalty Number,Total Flights,Total Distance,Total Points Earned,Total Points Redeemed,Active Months,Avg Flights per Active Month,Redemption Ratio,Avg Distance per Flight,Enrollment Year,Enrollment Month,Loyalty Tenure (Months),Last Flight Date,Months Since Last Flight,Churn,At Risk
193662,86,138596,138596.0,1222,11.0,7.818181818181818,0.008816993275419203,1611.5813953488373,2012,5,79,2018-12-01,0.0,0,0
193665,36,58384,58384.0,400,9.0,4.0,0.006851192107426692,1621.7777777777778,2017,7,17,2018-11-01,1.0,0,0
193722,42,62339,62339.0,645,12.0,3.5,0.010346652978071512,1484.2619047619048,2017,1,23,2018-12-01,0.0,0,0
193747,45,51963,51963.0,1476,12.0,3.75,0.028404826511171412,1154.7333333333333,2015,12,36,2018-12-01,0.0,0,0
193775,35,67465,67465.0,1046,10.0,3.5,0.015504335581412584,1927.5714285714287,2017,3,21,2018-12-01,0.0,0,0
193781,46,71826,71826.0,1511,12.0,3.8333333333333335,0.021036950407930275,1561.4347826086957,2014,8,52,2018-11-01,1.0,0,0
193824,39,54830,54830.0,1552,10.0,3.9,0.028305672077329928,1405.8974358974358,2015,3,45,2018-11-01,1.0,0,0
193827,30,44572,44572.0,417,10.0,3.0,0.00935564928654761,1485.7333333333333,2012,12,72,2018-12-01,0.0,0,0
193917,31,54781,54781.0,1529,10.0,3.1,0.02791113707307278,1767.1290322580646,2014,3,57,2018-11-01,1.0,0,0
193928,42,66614,66614.0,1763,11.0,3.8181818181818183,0.026465908067373225,1586.047619047619,2015,12,36,2018-11-01,1.0,0,0
193946,3,6096,6096.0,0,1.0,3.0,0.0,2032.0,2018,11,1,2018-12-01,0.0,0,0
193953,31,38721,38721.0,1280,8.0,3.875,0.03305699749489941,1249.0645161290322,2015,6,42,2018-12-01,0.0,0,0
194009,25,40979,40979.0,0,8.0,3.125,0.0,1639.16,2013,10,62,2018-07-01,5.0,0,0
194065,0,0,0.0,0,,,0.0,0.0,2018,2,10,,,0,0
194200,25,37817,37817.0,2372,10.0,2.5,0.06272311394346458,1512.68,2015,3,45,2018-12-01,0.0,0,0
194254,32,49981,49981.0,539,9.0,3.5555555555555554,0.010784097957223746,1561.90625,2013,3,69,2018-09-01,3.0,0,0
194297,46,64929,64929.0,414,11.0,4.181818181818182,0.006376195536663124,1411.5,2014,12,48,2018-11-01,1.0,0,0
194394,37,50781,50781.0,398,10.0,3.7,0.007837577046533152,1372.4594594594594,2015,1,47,2018-06-01,6.0,0,1
194480,11,13912,13912.0,0,4.0,2.75,0.0,1264.7272727272727,2018,6,6,2018-12-01,0.0,0,0
194482,29,48995,48995.0,2625,9.0,3.2222222222222223,0.053576895601592,1689.4827586206898,2016,11,25,2018-11-01,1.0,0,0
194493,46,67407,67407.0,655,9.0,5.111111111111111,0.009717091696708056,1465.3695652173913,2016,5,31,2018-12-01,0.0,0,0
194571,31,43992,43992.0,991,11.0,2.8181818181818183,0.022526823058737953,1419.0967741935483,2015,7,41,2018-11-01,1.0,0,0
194640,43,58434,58434.0,368,9.0,4.777777777777778,0.006297703391860903,1358.9302325581396,2013,1,71,2018-12-01,0.0,0,0
194657,18,25701,25701.0,0,5.0,3.6,0.0,1427.8333333333333,2018,6,6,2018-12-01,0.0,0,0
194694,31,48834,48834.0,1108,9.0,3.4444444444444446,0.022689110046279232,1575.2903225806451,2014,2,58,2018-11-01,1.0,0,0
194709,34,44312,44312.0,501,10.0,3.4,0.011306192453511464,1303.2941176470588,2015,2,46,2018-12-01,0.0,0,0
194722,34,43459,43459.0,688,10.0,3.4,0.015831013138820498,1278.2058823529412,2016,5,31,2018-10-01,2.0,0,0
194737,26,44317,44317.0,0,7.0,3.7142857142857144,0.0,1704.5,2017,10,14,2018-11-01,1.0,0,0
194758,29,43955,43955.0,835,8.0,3.625,0.018996701171652825,1515.6896551724137,2017,4,20,2018-10-01,2.0,0,0
194762,0,0,0.0,0,,,0.0,0.0,2012,9,75,,,0,0
194786,51,70852,70852.0,1150,11.0,4.636363636363637,0.016231016767346017,1389.2549019607843,2016,1,35,2018-12-01,0.0,0,0
194813,21,28691,28691.0,519,8.0,2.625,0.018089296295005403,1366.2380952380952,2017,10,14,2018-08-01,4.0,0,0
194855,38,60217,60217.0,1025,9.0,4.222222222222222,0.01702177126060747,1584.657894736842,2017,5,19,2018-12-01,0.0,0,0
194859,36,65560,98340.0,354,4.0,9.0,0.003599755948749237,1821.111111111111,2018,4,8,2018-11-01,1.0,0,0
194886,46,65680,65680.0,997,10.0,4.6,0.015179658952496955,1427.8260869565217,2015,10,38,2018-12-01,0.0,0,0
194959,38,67155,67155.0,0,10.0,3.8,0.0,1767.2368421052631,2014,10,50,2018-11-01,1.0,0,0
195069,2,4254,4254.0,0,1.0,2.0,0.0,2127.0,2018,10,2,2018-11-01,1.0,0,0
195131,0,0,0.0,0,,,0.0,0.0,2013,5,67,,,1,0
195137,41,51861,51861.0,693,10.0,4.1,0.013362642448082374,1264.9024390243903,2017,7,17,2018-12-01,0.0,0,0
195150,72,101756,152634.0,389,7.0,10.285714285714286,0.002548580263899262,1413.2777777777778,2018,2,10,2018-12-01,0.0,0,0
195368,43,69317,69317.0,338,11.0,3.909090909090909,0.004876148708109122,1612.0232558139535,2016,1,35,2018-10-01,2.0,0,0
195419,32,50248,50248.0,0,9.0,3.5555555555555554,0.0,1570.25,2013,7,65,2018-09-01,3.0,0,0
195594,55,95128,95128.0,460,11.0,5.0,0.004835589941972921,1729.6,2012,5,79,2018-09-01,3.0,0,0
195684,14,23759,23759.0,1297,5.0,2.8,0.054589839639715476,1697.0714285714287,2017,10,14,2018-10-01,2.0,0,0
195806,41,65469,65469.0,1157,10.0,4.1,0.017672486214849775,1596.8048780487804,2012,12,72,2018-12-01,0.0,0,0
195848,40,50009,50009.0,0,12.0,3.3333333333333335,0.0,1250.225,2014,7,53,2018-12-01,0.0,0,0
195895,62,82403,123604.5,585,8.0,7.75,0.0047328373966967225,1329.0806451612902,2018,4,8,2018-12-01,0.0,0,0
195960,49,77381,77381.0,501,12.0,4.083333333333333,0.006474457554179967,1579.204081632653,2013,7,65,2018-12-01,0.0,0,0
195977,29,47317,47317.0,357,10.0,2.9,0.007544857028129425,1631.6206896551723,2017,3,21,2018-12-01,0.0,0,0
195994,93,116217,174325.5,791,10.0,9.3,0.004537488778176457,1249.6451612903227,2018,3,9,2018-12-01,0.0,0,0
196016,51,82200,82200.0,922,12.0,4.25,0.01121654501216545,1611.764705882353,2012,11,73,2018-12-01,0.0,0,0
196096,5,9670,9670.0,0,2.0,2.5,0.0,1934.0,2018,1,11,2018-03-01,9.0,1,1
196202,35,62360,62360.0,1245,9.0,3.888888888888889,0.019964720974983963,1781.7142857142858,2017,8,16,2018-11-01,1.0,0,0
196240,36,58572,58572.0,530,10.0,3.6,0.009048692207880899,1627.0,2015,4,44,2018-12-01,0.0,0,0
196367,44,70037,70037.0,1344,8.0,5.5,0.01918985678998244,1591.75,2013,10,62,2018-12-01,0.0,0,0
196442,37,63652,63652.0,786,11.0,3.3636363636363638,0.012348394394520203,1720.3243243243244,2012,8,76,2018-12-01,0.0,0,0
196467,35,54128,54128.0,1365,9.0,3.888888888888889,0.02521800177357375,1546.5142857142857,2017,6,18,2018-12-01,0.0,0,0
196469,34,48306,48306.0,645,11.0,3.090909090909091,0.013352378586510992,1420.764705882353,2014,6,54,2018-11-01,1.0,0,0
196514,31,47658,47658.0,1132,10.0,3.1,0.023752570397414914,1537.3548387096773,2015,7,41,2018-12-01,0.0,0,0
196582,41,69068,69068.0,709,11.0,3.727272727272727,0.010265245844674814,1684.5853658536585,2014,3,57,2018-12-01,0.0,0,0
196583,44,52385,52385.0,522,10.0,4.4,0.009964684547103178,1190.5681818181818,2013,1,71,2018-12-01,0.0,0,0
196757,0,0,0.0,0,,,0.0,0.0,2015,9,39,,,1,0
196777,31,55839,55839.0,0,10.0,3.1,0.0,1801.258064516129,2017,10,14,2018-12-01,0.0,0,0
196779,35,44677,44677.0,1357,11.0,3.1818181818181817,0.030373570293439577,1276.4857142857143,2017,1,23,2018-09-01,3.0,0,0
196798,49,73654,73654.0,636,8.0,6.125,0.00863496890868113,1503.142857142857,2013,12,60,2018-07-01,5.0,1,0
196812,31,48938,48938.0,0,8.0,3.875,0.0,1578.6451612903227,2018,12,0,2018-11-01,1.0,0,0
196845,40,62524,62524.0,1743,10.0,4.0,0.027877295118674428,1563.1,2014,8,52,2018-12-01,0.0,0,0
196892,34,42632,42632.0,0,7.0,4.857142857142857,0.0,1253.8823529411766,2015,2,46,2018-12-01,0.0,0,0
196905,39,59675,59675.0,1213,10.0,3.9,0.020326770004189358,1530.128205128205,2014,4,56,2018-10-01,2.0,0,0
196992,36,61715,61715.0,1077,10.0,3.6,0.01745118690755894,1714.3055555555557,2014,12,48,2018-12-01,0.0,0,0
197062,11,20215,20215.0,326,4.0,2.75,0.01612663863467722,1837.7272727272727,2018,6,6,2018-12-01,0.0,0,0
197063,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0
197067,39,55985,55985.0,375,11.0,3.5454545454545454,0.0066982227382334555,1435.5128205128206,2014,11,49,2018-12-01,0.0,0,0
197086,33,51441,51441.0,547,10.0,3.3,0.010633541338620944,1558.8181818181818,2016,12,24,2018-12-01,0.0,0,0
197096,33,57357,57357.0,1505,10.0,3.3,0.02623916871523964,1738.090909090909,2013,7,65,2018-12-01,0.0,0,0
197113,43,69180,69180.0,0,11.0,3.909090909090909,0.0,1608.8372093023256,2013,3,69,2018-12-01,0.0,0,0
197138,50,94912,94912.0,985,11.0,4.545454545454546,0.010378034389750506,1898.24,2013,7,65,2018-11-01,1.0,0,0
197192,44,64691,64691.0,2566,11.0,4.0,0.03966548669830425,1470.25,2016,12,24,2018-12-01,0.0,0,0
197239,0,0,0.0,0,,,0.0,0.0,2015,10,38,,,1,0
197320,38,49421,49421.0,3569,10.0,3.8,0.07221626434106959,1300.5526315789473,2014,9,51,2018-12-01,0.0,0,0
197491,0,0,0.0,0,,,0.0,0.0,2013,5,67,,,1,0
197509,36,46189,46189.0,509,9.0,4.0,0.011019939812509472,1283.0277777777778,2015,6,42,2018-10-01,2.0,0,0
197514,35,45737,45737.0,0,10.0,3.5,0.0,1306.7714285714285,2012,10,74,2018-12-01,0.0,0,0
197529,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0
197578,30,37855,37855.0,1708,10.0,3.0,0.04511953506802272,1261.8333333333333,2012,9,75,2018-12-01,0.0,0,0
197608,46,57356,57356.0,1155,9.0,5.111111111111111,0.02013738754445917,1246.8695652173913,2014,5,55,2018-12-01,0.0,0,0
197642,36,63891,63891.0,946,10.0,3.6,0.014806467264559954,1774.75,2013,11,61,2018-09-01,3.0,0,0
197855,6,7861,7861.0,0,2.0,3.0,0.0,1310.1666666666667,2018,9,3,2018-12-01,0.0,0,0
197890,47,61973,61973.0,909,10.0,4.7,0.014667677859713102,1318.5744680851064,2012,12,72,2018-12-01,0.0,0,0
197973,16,19360,19360.0,543,6.0,2.6666666666666665,0.028047520661157024,1210.0,2018,1,11,2018-10-01,2.0,0,0
198010,48,61513,61513.0,2121,11.0,4.363636363636363,0.03448051631362476,1281.5208333333333,2015,5,43,2018-12-01,0.0,0,0
198075,42,67947,67947.0,0,11.0,3.8181818181818183,0.0,1617.7857142857142,2013,8,64,2018-12-01,0.0,0,0
198123,29,45390,45390.0,666,11.0,2.6363636363636362,0.014672835426305354,1565.1724137931035,2012,9,75,2018-12-01,0.0,0,0
198147,25,36639,36639.0,0,8.0,3.125,0.0,1465.56,2016,11,25,2018-10-01,2.0,0,0
198167,43,68945,68945.0,1481,11.0,3.909090909090909,0.02148089056494307,1603.3720930232557,2014,11,49,2018-12-01,0.0,0,0
198354,0,0,0.0,0,,,0.0,0.0,2015,4,44,,,1,0
198407,0,0,0.0,0,,,0.0,0.0,2016,3,33,,,1,0
198424,35,55510,55510.0,1107,10.0,3.5,0.019942352729237976,1586.0,2014,6,54,2018-12-01,0.0,0,0
198456,0,0,0.0,0,,,0.0,0.0,2015,11,37,,,1,0
198485,41,58743,58743.0,1165,11.0,3.727272727272727,0.019832150213642475,1432.7560975609756,2018,12,0,2018-12-01,0.0,0,0
198499,73,97747,97747.0,3636,12.0,6.083333333333333,0.0371980725751174,1339.0,2016,2,34,2018-12-01,0.0,0,0
198570,6,10020,10020.0,536,3.0,2.0,0.053493013972055886,1670.0,2018,5,7,2018-11-01,1.0,0,0
198625,37,59089,59089.0,461,11.0,3.3636363636363638,0.007801790519386011,1597.0,2015,9,39,2018-09-01,3.0,0,0
198645,29,42257,42257.0,850,10.0,2.9,0.020115010530799633,1457.1379310344828,2015,2,46,2018-12-01,0.0,0,0
198713,39,64469,64469.0,449,8.0,4.875,0.006964587631264639,1653.051282051282,2016,8,28,2018-12-01,0.0,0,0
198785,1,721,721.0,0,1.0,1.0,0.0,721.0,2018,9,3,2018-11-01,1.0,0,0
198813,29,45937,45937.0,0,8.0,3.625,0.0,1584.0344827586207,2012,10,74,2018-11-01,1.0,0,0
198836,31,41163,41163.0,497,10.0,3.1,0.012073949906469402,1327.8387096774193,2015,12,36,2018-08-01,4.0,0,0
198900,28,40437,40437.0,499,9.0,3.111111111111111,0.012340183495313697,1444.1785714285713,2016,1,35,2018-10-01,2.0,0,0
198961,21,19180,19180.0,701,8.0,2.625,0.036548488008342025,913.3333333333334,2016,10,26,2018-12-01,0.0,0,0
199021,15,25166,25166.0,0,4.0,3.75,0.0,1677.7333333333333,2016,11,25,2017-07-01,17.0,1,1
199073,41,64160,64160.0,438,9.0,4.555555555555555,0.006826683291770574,1564.878048780488,2017,1,23,2018-12-01,0.0,0,0
199342,40,67270,67270.0,1085,8.0,5.0,0.016129032258064516,1681.75,2013,10,62,2018-12-01,0.0,0,0
199358,6,11730,11730.0,0,3.0,2.0,0.0,1955.0,2018,6,6,2018-10-01,2.0,0,0
199374,52,82012,123018.0,422,7.0,7.428571428571429,0.003430392300313775,1577.1538461538462,2018,4,8,2018-12-01,0.0,0,0
199405,44,59446,59446.0,1404,10.0,4.4,0.02361807354573899,1351.0454545454545,2014,5,55,2018-12-01,0.0,0,0
199478,37,51961,51961.0,1429,11.0,3.3636363636363638,0.027501395277227152,1404.3513513513512,2012,5,79,2018-10-01,2.0,0,0
199493,0,0,0.0,0,,,0.0,0.0,2012,12,72,,,0,0
199494,0,0,0.0,0,,,0.0,0.0,2018,10,2,,,0,0
199507,36,55432,55432.0,1700,11.0,3.272727272727273,0.030668206090344926,1539.7777777777778,2017,3,21,2018-11-01,1.0,0,0
199509,34,43539,43539.0,1968,10.0,3.4,0.045200854406394264,1280.5588235294117,2015,8,40,2018-12-01,0.0,0,0
199513,37,53522,53522.0,1394,10.0,3.7,0.026045364522999888,1446.5405405405406,2013,6,66,2018-12-01,0.0,0,0
199603,33,58159,58159.0,2019,10.0,3.3,0.034715177358620335,1762.3939393939395,2016,7,29,2018-11-01,1.0,0,0
199652,41,57511,57511.0,0,11.0,3.727272727272727,0.0,1402.7073170731708,2014,4,56,2018-10-01,2.0,0,0
199792,12,25029,25029.0,0,5.0,2.4,0.0,2085.75,2018,7,5,2018-12-01,0.0,0,0
199809,30,45287,45287.0,811,10.0,3.0,0.017908008920882373,1509.5666666666666,2015,11,37,2018-12-01,0.0,0,0
199810,39,63579,63579.0,0,11.0,3.5454545454545454,0.0,1630.2307692307693,2014,4,56,2018-12-01,0.0,0,0
199959,59,70147,105220.5,0,5.0,11.8,0.0,1188.9322033898304,2018,3,9,2018-10-01,2.0,0,0
200012,23,37550,37550.0,367,10.0,2.3,0.009773635153129161,1632.608695652174,2016,6,30,2018-11-01,1.0,0,0
200065,54,67593,67593.0,858,11.0,4.909090909090909,0.012693622120633793,1251.7222222222222,2014,9,51,2018-12-01,0.0,0,0
200067,38,58654,58654.0,504,11.0,3.4545454545454546,0.008592764346847614,1543.5263157894738,2015,10,38,2018-11-01,1.0,0,0
200077,25,44215,44215.0,493,8.0,3.125,0.011150062196087301,1768.6,2017,9,15,2018-12-01,0.0,0,0
200168,36,64028,64028.0,875,8.0,4.5,0.01366589617042544,1778.5555555555557,2015,11,37,2018-12-01,0.0,0,0
200309,37,47542,47542.0,1875,11.0,3.3636363636363638,0.03943881199781246,1284.918918918919,2012,8,76,2018-11-01,1.0,0,0
200321,42,67081,67081.0,1057,11.0,3.8181818181818183,0.015757069811123865,1597.1666666666667,2014,4,56,2018-12-01,0.0,0,0
200326,19,27825,27825.0,1132,8.0,2.375,0.04068283917340521,1464.4736842105262,2016,9,27,2018-08-01,4.0,0,0
200519,88,129951,129951.0,2617,12.0,7.333333333333333,0.02013835984332556,1476.715909090909,2016,9,27,2018-12-01,0.0,0,0
200552,37,63542,63542.0,323,10.0,3.7,0.005083252022284474,1717.3513513513512,2016,3,33,2018-12-01,0.0,0,0
200663,10,16884,16884.0,0,4.0,2.5,0.0,1688.4,2018,6,6,2018-12-01,0.0,0,0
200681,46,65290,65290.0,533,11.0,4.181818181818182,0.008163577883289938,1419.3478260869565,2015,3,45,2018-10-01,2.0,0,0
200708,41,66068,66068.0,365,10.0,4.1,0.005524611006841436,1611.4146341463415,2016,7,29,2018-12-01,0.0,0,0
200744,32,51827,51827.0,837,10.0,3.2,0.016149883265479382,1619.59375,2016,10,26,2018-12-01,0.0,0,0
200764,5,8552,8552.0,0,2.0,2.5,0.0,1710.4,2018,10,2,2018-12-01,0.0,0,0
200802,27,38063,38063.0,1797,8.0,3.375,0.04721120248009878,1409.7407407407406,2017,6,18,2018-12-01,0.0,0,0
200863,41,59985,59985.0,849,11.0,3.727272727272727,0.014153538384596149,1463.0487804878048,2016,7,29,2018-12-01,0.0,0,0
200877,46,68258,68258.0,727,11.0,4.181818181818182,0.010650766210554075,1483.8695652173913,2016,5,31,2018-12-01,0.0,0,0
200960,46,69743,69743.0,1630,10.0,4.6,0.02337152115624507,1516.1521739130435,2014,9,51,2018-12-01,0.0,0,0
200991,41,49483,49483.0,1512,11.0,3.727272727272727,0.030555948507568254,1206.9024390243903,2014,10,50,2018-12-01,0.0,0,0
201055,0,0,0.0,484,,,0.0,0.0,2018,11,1,,,0,0
201115,76,113123,169684.5,1275,10.0,7.6,0.007513944997922615,1488.4605263157894,2018,2,10,2018-12-01,0.0,0,0
201220,49,74581,74581.0,1705,12.0,4.083333333333333,0.02286105040157681,1522.061224489796,2013,9,63,2018-12-01,0.0,0,0
201256,23,31121,31121.0,1179,8.0,2.875,0.0378843867484978,1353.0869565217392,2014,7,53,2018-12-01,0.0,0,0
201273,89,150231,225346.5,1092,8.0,11.125,0.004845870692466934,1687.9887640449438,2018,4,8,2018-12-01,0.0,0,0
201276,25,45105,45105.0,0,8.0,3.125,0.0,1804.2,2016,10,26,2018-11-01,1.0,0,0
201292,46,65695,65695.0,1028,12.0,3.8333333333333335,0.015648070629423853,1428.1521739130435,2016,3,33,2018-10-01,2.0,0,0
201339,42,74512,74512.0,1680,11.0,3.8181818181818183,0.02254670388662229,1774.095238095238,2014,7,53,2018-12-01,0.0,0,0
201343,26,39607,39607.0,0,7.0,3.7142857142857144,0.0,1523.3461538461538,2012,5,79,2018-10-01,2.0,0,0
201355,39,71772,71772.0,860,11.0,3.5454545454545454,0.011982388675249402,1840.3076923076924,2012,11,73,2018-11-01,1.0,0,0
201365,34,56151,56151.0,808,11.0,3.090909090909091,0.014389770440419582,1651.5,2014,8,52,2018-11-01,1.0,0,0
201436,3,3370,3370.0,0,2.0,1.5,0.0,1123.3333333333333,2016,1,35,2017-04-01,20.0,1,1
201475,42,68608,102912.0,0,5.0,8.4,0.0,1633.5238095238096,2018,3,9,2018-10-01,2.0,1,0
201550,0,0,0.0,0,,,0.0,0.0,2013,2,70,,,1,0
201561,13,19397,19397.0,597,6.0,2.1666666666666665,0.030777955353920708,1492.076923076923,2017,11,13,2018-12-01,0.0,0,0
201564,34,61931,61931.0,618,9.0,3.7777777777777777,0.009978847426975182,1821.5,2013,3,69,2018-11-01,1.0,0,0
201574,0,0,0.0,0,,,0.0,0.0,2015,4,44,,,1,0
201683,42,55310,55310.0,539,10.0,4.2,0.009745073223648527,1316.904761904762,2013,1,71,2018-11-01,1.0,0,0
201709,42,62913,62913.0,0,12.0,3.5,0.0,1497.9285714285713,2013,11,61,2018-11-01,1.0,0,0
201816,47,68686,68686.0,1232,11.0,4.2727272727272725,0.01793669743470285,1461.404255319149,2013,8,64,2018-11-01,1.0,0,0
201891,39,53547,53547.0,0,11.0,3.5454545454545454,0.0,1373.0,2014,8,52,2018-04-01,8.0,1,1
201898,11,16633,16633.0,0,5.0,2.2,0.0,1512.090909090909,2017,7,17,2018-03-01,9.0,1,1
202035,3,4044,4044.0,0,1.0,3.0,0.0,1348.0,2018,11,1,2018-12-01,0.0,0,0
202052,28,38134,38134.0,0,10.0,2.8,0.0,1361.9285714285713,2016,5,31,2018-07-01,5.0,0,0
202055,37,66616,66616.0,2388,11.0,3.3636363636363638,0.03584724390536808,1800.4324324324325,2015,6,42,2018-12-01,0.0,0,0
202108,0,0,0.0,0,,,0.0,0.0,2015,7,41,,,1,0
202156,32,47072,47072.0,413,9.0,3.5555555555555554,0.008773793337865397,1471.0,2016,3,33,2018-11-01,1.0,0,0
202182,47,63715,63715.0,2831,11.0,4.2727272727272725,0.04443223730675665,1355.6382978723404,2013,3,69,2018-11-01,1.0,0,0
202218,13,23122,23122.0,1098,6.0,2.1666666666666665,0.04748724158809792,1778.6153846153845,2017,11,13,2018-12-01,0.0,0,0
202227,0,0,0.0,0,,,0.0,0.0,2012,10,74,,,0,0
202248,50,69282,69282.0,1288,11.0,4.545454545454546,0.01859068733581594,1385.64,2016,5,31,2018-10-01,2.0,0,0
202271,0,0,0.0,0,,,0.0,0.0,2014,12,48,,,1,0
202293,53,75863,75863.0,334,11.0,4.818181818181818,0.0044026732399193285,1431.377358490566,2014,2,58,2018-11-01,1.0,0,0
202299,34,50186,50186.0,550,11.0,3.090909090909091,0.010959231658231379,1476.0588235294117,2017,3,21,2018-12-01,0.0,0,0
202329,26,35709,53563.5,550,6.0,4.333333333333333,0.010268186358247687,1373.423076923077,2018,3,9,2018-12-01,0.0,0,0
202358,33,59689,59689.0,589,10.0,3.3,0.009867814840255323,1808.7575757575758,2014,11,49,2018-11-01,1.0,0,0
202585,25,38539,38539.0,2016,10.0,2.5,0.052310646358234514,1541.56,2016,3,33,2018-12-01,0.0,0,0
202696,45,63960,63960.0,445,10.0,4.5,0.006957473420888055,1421.3333333333333,2015,7,41,2018-12-01,0.0,0,0
202716,29,46730,46730.0,744,8.0,3.625,0.015921249732505884,1611.3793103448277,2013,1,71,2018-10-01,2.0,0,0
202761,0,0,0.0,0,,,0.0,0.0,2013,1,71,,,1,0
202784,40,41099,41099.0,1264,9.0,4.444444444444445,0.030755006204530522,1027.475,2012,9,75,2018-12-01,0.0,0,0
202807,46,69026,69026.0,836,10.0,4.6,0.012111378321212297,1500.5652173913043,2015,2,46,2018-12-01,0.0,0,0
202831,48,67667,67667.0,1187,11.0,4.363636363636363,0.017541785508445772,1409.7291666666667,2014,1,59,2018-11-01,1.0,0,0
202859,27,48219,48219.0,420,9.0,3.0,0.008710259441299073,1785.888888888889,2015,3,45,2018-10-01,2.0,0,0
202864,40,64242,64242.0,653,12.0,3.3333333333333335,0.010164689766819215,1606.05,2016,5,31,2018-12-01,0.0,0,0
203033,51,92663,92663.0,562,9.0,5.666666666666667,0.006064988182985657,1816.921568627451,2016,3,33,2018-11-01,1.0,0,0
203084,37,49596,49596.0,0,10.0,3.7,0.0,1340.4324324324325,2017,1,23,2018-11-01,1.0,0,0
203133,38,58031,58031.0,307,10.0,3.8,0.0052902758870259,1527.1315789473683,2013,5,67,2018-06-01,6.0,1,1
203143,13,18902,18902.0,883,5.0,2.6,0.046714633372129936,1454.0,2013,7,65,2017-09-01,15.0,1,1
203184,29,33323,33323.0,632,9.0,3.2222222222222223,0.018965879422621013,1149.0689655172414,2014,8,52,2018-12-01,0.0,0,0
203245,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0
203258,0,0,0.0,0,,,0.0,0.0,2014,2,58,,,1,0
203293,33,55179,55179.0,0,10.0,3.3,0.0,1672.090909090909,2013,9,63,2018-11-01,1.0,0,0
203306,42,76618,114927.0,969,6.0,7.0,0.00843143908742071,1824.2380952380952,2018,3,9,2018-10-01,2.0,0,0
203409,25,28468,28468.0,0,8.0,3.125,0.0,1138.72,2014,12,48,2018-12-01,0.0,0,0
203517,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0
203550,30,43641,43641.0,1965,10.0,3.0,0.04502646593799409,1454.7,2013,11,61,2018-12-01,0.0,0,0
203577,32,42645,42645.0,0,10.0,3.2,0.0,1332.65625,2015,4,44,2018-11-01,1.0,0,0
203607,23,40992,40992.0,1220,9.0,2.5555555555555554,0.02976190476190476,1782.2608695652175,2018,1,11,2018-12-01,0.0,0,0
203625,29,34932,34932.0,1343,10.0,2.9,0.038446123897858696,1204.551724137931,2012,9,75,2018-12-01,0.0,0,0
203696,49,63630,63630.0,414,11.0,4.454545454545454,0.006506364922206506,1298.5714285714287,2015,7,41,2018-12-01,0.0,0,0
203698,41,50551,50551.0,432,8.0,5.125,0.008545825008407351,1232.9512195121952,2013,3,69,2018-12-01,0.0,0,0
203745,40,64004,64004.0,1089,9.0,4.444444444444445,0.017014561589900633,1600.1,2016,10,26,2018-10-01,2.0,0,0
203772,47,81302,81302.0,0,12.0,3.9166666666666665,0.0,1729.8297872340424,2014,6,54,2018-12-01,0.0,0,0
203773,12,16085,16085.0,364,4.0,3.0,0.022629779297482125,1340.4166666666667,2018,5,7,2018-12-01,0.0,0,0
203809,0,0,0.0,0,,,0.0,0.0,2012,7,77,,,0,0
203815,11,16478,16478.0,0,5.0,2.2,0.0,1498.0,2017,10,14,2018-06-01,6.0,1,1
203864,31,52583,52583.0,1414,10.0,3.1,0.026890820227069585,1696.225806451613,2015,3,45,2018-11-01,1.0,0,0
203947,10,13051,13051.0,0,4.0,2.5,0.0,1305.1,2017,1,23,2017-07-01,17.0,1,1
203950,18,27674,27674.0,828,7.0,2.5714285714285716,0.029919780299197802,1537.4444444444443,2017,8,16,2018-12-01,0.0,0,0
203973,24,26307,26307.0,644,8.0,3.0,0.024480176378910555,1096.125,2017,9,15,2018-12-01,0.0,0,0
204000,31,47967,47967.0,0,9.0,3.4444444444444446,0.0,1547.3225806451612,2017,10,14,2018-12-01,0.0,0,0
204042,36,49817,49817.0,0,10.0,3.6,0.0,1383.8055555555557,2015,4,44,2018-12-01,0.0,0,0
204111,3,6164,6164.0,1062,2.0,1.5,0.17229072031148604,2054.6666666666665,2017,2,22,2017-10-01,14.0,1,1
204220,46,67610,67610.0,1160,10.0,4.6,0.017157225262535127,1469.7826086956522,2015,5,43,2018-11-01,1.0,0,0
204237,13,16637,16637.0,531,6.0,2.1666666666666665,0.031916811925226905,1279.7692307692307,2016,1,35,2018-03-01,9.0,1,1
204311,5,4430,4430.0,0,2.0,2.5,0.0,886.0,2018,8,4,2018-12-01,0.0,0,0
204343,38,51821,51821.0,1108,10.0,3.8,0.02138129329808379,1363.7105263157894,2014,5,55,2018-12-01,0.0,0,0
204375,17,21741,21741.0,0,7.0,2.4285714285714284,0.0,1278.8823529411766,2014,10,50,2018-12-01,0.0,0,0
