Loyalty Number,Total Flights,Total Distance,Total Points Earned,Total Points Redeemed,Active Months,Avg Flights per Active Month,Redemption Ratio,Avg Distance per Flight,Enrollment Year,Enrollment Month,Loyalty Tenure (Months),Last Flight Date,Months Since Last Flight,Churn,At Risk,Cluster,Customer Segment
238939,10,13545,13545.0,0,5.0,2.0,0.0,1354.5,2014,11,49,2017-08-01,16.0,1,1,1,Growing Customers
239027,43,60094,60094.0,3105,11.0,3.909090909090909,0.0516690518188171,1397.5348837209303,2014,8,52,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
239182,32,46436,46436.0,898,10.0,3.2,0.0193384443104487,1451.125,2013,8,64,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
239184,68,102428,102428.0,0,12.0,5.666666666666667,0.0,1506.2941176470588,2013,11,61,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
239221,0,0,0.0,0,,,0.0,0.0,2014,5,55,,,1,0,2,Inactive Members
239276,30,36332,36332.0,1089,11.0,2.727272727272727,0.0299735770120004,1211.0666666666666,2016,11,25,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
239457,53,87768,131652.0,0,6.0,8.833333333333334,0.0,1656.0,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
239476,37,47578,47578.0,1335,10.0,3.7,0.0280591870192105,1285.891891891892,2015,6,42,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
239490,35,53464,53464.0,0,10.0,3.5,0.0,1527.5428571428572,2014,6,54,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
239525,40,53314,79971.0,0,6.0,6.666666666666667,0.0,1332.85,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
239605,40,60109,60109.0,1403,11.0,3.636363636363636,0.0233409306426658,1502.725,2014,11,49,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
239606,32,54543,54543.0,440,11.0,2.909090909090909,0.0080670296830024,1704.46875,2014,9,51,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
239749,53,88992,133488.0,0,4.0,13.25,0.0,1679.0943396226414,2018,4,8,2018-12-01,0.0,1,0,3,High-Engagement New Travelers
239892,56,81144,81144.0,2400,12.0,4.666666666666667,0.0295770482105885,1449.0,2015,4,44,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
239955,83,119214,178821.0,0,8.0,10.375,0.0,1436.313253012048,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
239956,44,67017,67017.0,1039,11.0,4.0,0.0155035289553396,1523.1136363636365,2017,1,23,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
239970,41,56308,56308.0,365,11.0,3.727272727272727,0.0064822050152731,1373.3658536585365,2015,8,40,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
240044,53,92038,92038.0,1804,10.0,5.3,0.0196005997522762,1736.566037735849,2017,1,23,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
240132,38,58892,58892.0,1346,11.0,3.4545454545454546,0.022855396318685,1549.7894736842106,2012,11,73,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
240135,24,35996,35996.0,567,6.0,4.0,0.015751750194466,1499.8333333333333,2017,12,12,2018-07-01,5.0,1,0,1,Growing Customers
240141,11,12835,12835.0,431,6.0,1.8333333333333333,0.0335800545383716,1166.8181818181818,2017,7,17,2018-02-01,10.0,1,1,1,Growing Customers
240143,13,21681,21681.0,0,6.0,2.1666666666666665,0.0,1667.7692307692307,2017,12,12,2018-11-01,1.0,0,0,1,Growing Customers
240209,34,41693,41693.0,0,10.0,3.4,0.0,1226.264705882353,2014,11,49,2018-11-01,1.0,1,0,0,Loyal Frequent Travelers
240299,0,0,0.0,0,,,0.0,0.0,2014,3,57,,,1,0,2,Inactive Members
240330,32,45753,45753.0,1027,8.0,4.0,0.0224466155224794,1429.78125,2014,6,54,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
240362,26,49435,49435.0,1523,10.0,2.6,0.030808131890361,1901.3461538461536,2014,10,50,2018-08-01,4.0,0,0,0,Loyal Frequent Travelers
240365,5,8379,8379.0,0,2.0,2.5,0.0,1675.8,2016,6,30,2017-02-01,22.0,1,1,1,Growing Customers
240442,30,42618,42618.0,413,9.0,3.333333333333333,0.0096907410014547,1420.6,2012,8,76,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
240476,49,64208,64208.0,505,11.0,4.454545454545454,0.0078650635434836,1310.3673469387754,2014,9,51,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
240500,5,4481,4481.0,0,2.0,2.5,0.0,896.2,2018,10,2,2018-12-01,0.0,0,0,1,Growing Customers
240760,35,47136,47136.0,0,11.0,3.1818181818181817,0.0,1346.7428571428572,2016,4,32,2018-08-01,4.0,0,0,0,Loyal Frequent Travelers
240761,28,57226,57226.0,496,9.0,3.111111111111111,0.008667388949079,2043.7857142857144,2013,7,65,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
240774,4,5640,5640.0,0,1.0,4.0,0.0,1410.0,2018,10,2,2018-12-01,0.0,0,0,1,Growing Customers
240829,39,65498,65498.0,0,10.0,3.9,0.0,1679.4358974358977,2014,7,53,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
240861,0,0,0.0,0,,,0.0,0.0,2015,9,39,,,1,0,2,Inactive Members
240886,30,46327,46327.0,1861,10.0,3.0,0.040170958620243,1544.2333333333331,2015,4,44,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
240942,45,76263,76263.0,0,11.0,4.090909090909091,0.0,1694.7333333333331,2016,8,28,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
240963,43,64867,97300.5,2200,6.0,7.166666666666667,0.0226103668532021,1508.5348837209303,2018,4,8,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
241038,48,61986,61986.0,2540,10.0,4.8,0.0409769948052786,1291.375,2014,7,53,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
241069,0,0,0.0,0,,,0.0,0.0,2015,8,40,,,1,0,2,Inactive Members
241144,49,77973,77973.0,995,12.0,4.083333333333333,0.0127608274659176,1591.2857142857142,2014,12,48,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
241165,0,0,0.0,0,,,0.0,0.0,2013,11,61,,,1,0,2,Inactive Members
241167,38,71008,71008.0,565,8.0,4.75,0.0079568499324019,1868.6315789473683,2013,7,65,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
241374,36,52077,52077.0,1596,9.0,4.0,0.0306469266662826,1446.5833333333333,2014,3,57,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
241391,32,48360,48360.0,409,10.0,3.2,0.0084574028122415,1511.25,2012,11,73,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
241421,28,40993,40993.0,0,10.0,2.8,0.0,1464.0357142857142,2013,9,63,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
241436,34,58633,58633.0,456,10.0,3.4,0.0077771903194446,1724.5,2015,4,44,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
241455,7,9491,9491.0,0,3.0,2.333333333333333,0.0,1355.857142857143,2018,7,5,2018-11-01,1.0,0,0,1,Growing Customers
241468,13,15147,15147.0,585,4.0,3.25,0.0386215092097445,1165.1538461538462,2018,6,6,2018-12-01,0.0,0,0,1,Growing Customers
241495,29,36364,36364.0,395,7.0,4.142857142857143,0.0108623913760862,1253.9310344827586,2017,5,19,2018-12-01,0.0,0,0,1,Growing Customers
241600,47,74019,74019.0,1413,9.0,5.222222222222222,0.0190896931868844,1574.872340425532,2012,6,78,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
241641,24,28502,28502.0,881,8.0,3.0,0.0309101115711178,1187.5833333333333,2015,4,44,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
241675,52,69618,69618.0,463,11.0,4.727272727272728,0.0066505788732798,1338.8076923076924,2015,3,45,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
241677,40,71736,71736.0,0,10.0,4.0,0.0,1793.4,2012,10,74,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
241714,38,63379,63379.0,734,11.0,3.4545454545454546,0.0115811230849334,1667.8684210526317,2013,3,69,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
241849,28,42954,42954.0,980,8.0,3.5,0.0228151045304279,1534.071428571429,2017,5,19,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
241854,0,0,0.0,0,,,0.0,0.0,2018,4,8,,,0,0,2,Inactive Members
241967,51,96506,96506.0,348,10.0,5.1,0.0036059934097361,1892.274509803921,2016,12,24,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
241990,0,0,0.0,0,,,0.0,0.0,2012,5,79,,,0,0,2,Inactive Members
242028,47,77014,77014.0,1624,10.0,4.7,0.0210870750772586,1638.595744680851,2015,2,46,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
242203,0,0,0.0,0,,,0.0,0.0,2014,5,55,,,1,0,2,Inactive Members
242288,39,65577,65577.0,0,10.0,3.9,0.0,1681.4615384615386,2016,8,28,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
242304,41,51083,51083.0,0,9.0,4.555555555555555,0.0,1245.9268292682927,2013,5,67,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
242348,32,46210,46210.0,367,12.0,2.6666666666666665,0.0079420038952607,1444.0625,2013,5,67,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
242377,0,0,0.0,0,,,0.0,0.0,2018,4,8,,,0,0,2,Inactive Members
242387,48,89368,134052.0,811,4.0,12.0,0.0060498910870408,1861.8333333333333,2018,4,8,2018-09-01,3.0,1,0,3,High-Engagement New Travelers
242637,0,0,0.0,0,,,0.0,0.0,2013,1,71,,,1,0,2,Inactive Members
242719,0,0,0.0,0,,,0.0,0.0,2018,10,2,,,0,0,2,Inactive Members
242779,52,66526,66526.0,1517,11.0,4.727272727272728,0.0228031145717463,1279.3461538461538,2013,6,66,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
242789,45,58784,58784.0,1135,10.0,4.5,0.0193079749591725,1306.3111111111111,2013,10,62,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
242812,43,70824,70824.0,1601,10.0,4.3,0.0226053315260363,1647.0697674418604,2015,8,40,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
242839,0,0,0.0,0,,,0.0,0.0,2012,7,77,,,0,0,2,Inactive Members
242917,40,71814,71814.0,468,11.0,3.636363636363636,0.0065168351574901,1795.35,2014,8,52,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
242980,0,0,0.0,0,,,0.0,0.0,2016,3,33,,,1,0,2,Inactive Members
243001,0,0,0.0,0,,,0.0,0.0,2018,11,1,,,0,0,2,Inactive Members
243005,33,53801,53801.0,1266,10.0,3.3,0.0235311611308339,1630.3333333333333,2013,2,70,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
243018,35,54041,54041.0,0,8.0,4.375,0.0,1544.0285714285717,2013,1,71,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
243061,30,49428,49428.0,545,9.0,3.333333333333333,0.011026139030509,1647.6,2016,8,28,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
243153,0,0,0.0,0,,,0.0,0.0,2014,10,50,,,1,0,2,Inactive Members
243191,36,49489,49489.0,424,11.0,3.272727272727273,0.0085675604679827,1374.6944444444443,2014,8,52,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
243272,0,0,0.0,0,,,0.0,0.0,2015,1,47,,,1,0,2,Inactive Members
243273,0,0,0.0,0,,,0.0,0.0,2018,11,1,,,0,0,2,Inactive Members
243294,20,31382,31382.0,0,7.0,2.857142857142857,0.0,1569.1,2018,1,11,2018-12-01,0.0,1,0,1,Growing Customers
243444,40,64312,64312.0,1098,11.0,3.636363636363636,0.0170730190322179,1607.8,2014,8,52,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
243455,37,56598,56598.0,1060,10.0,3.7,0.0187285769815187,1529.6756756756756,2017,4,20,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
243557,32,49393,49393.0,0,7.0,4.571428571428571,0.0,1543.53125,2014,2,58,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
243642,37,54760,54760.0,1552,11.0,3.363636363636364,0.0283418553688823,1480.0,2013,9,63,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
243696,55,76875,76875.0,522,12.0,4.583333333333333,0.006790243902439,1397.7272727272727,2013,7,65,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
243713,69,118487,177730.5,0,7.0,9.857142857142858,0.0,1717.2028985507247,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
243726,0,0,0.0,0,,,0.0,0.0,2013,7,65,,,1,0,2,Inactive Members
243734,19,33845,33845.0,454,7.0,2.7142857142857144,0.0134140936622839,1781.3157894736842,2017,9,15,2018-12-01,0.0,0,0,1,Growing Customers
243741,79,122523,122523.0,1568,12.0,6.583333333333333,0.0127975971858344,1550.9240506329113,2013,4,68,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
243751,28,33691,33691.0,474,10.0,2.8,0.0140690392092843,1203.25,2015,9,39,2018-08-01,4.0,1,0,0,Loyal Frequent Travelers
243965,9,12727,12727.0,382,3.0,3.0,0.0300149288913333,1414.111111111111,2018,7,5,2018-12-01,0.0,0,0,1,Growing Customers
244032,36,56058,56058.0,1445,9.0,4.0,0.0257768739519783,1557.1666666666667,2016,10,26,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
244039,48,76029,76029.0,1774,11.0,4.363636363636363,0.0233332018045745,1583.9375,2017,3,21,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244099,80,133225,199837.5,495,7.0,11.428571428571429,0.0024770125727153,1665.3125,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
244132,43,75012,75012.0,1541,11.0,3.909090909090909,0.0205433797259105,1744.4651162790697,2013,9,63,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244245,43,67096,67096.0,1386,11.0,3.909090909090909,0.0206569691188744,1560.3720930232555,2013,6,66,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244271,38,48910,48910.0,538,9.0,4.222222222222222,0.0109997955428337,1287.1052631578948,2014,5,55,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
244296,40,70463,70463.0,751,10.0,4.0,0.0106580758696053,1761.575,2014,2,58,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
244308,43,55016,55016.0,336,10.0,4.3,0.0061073142358586,1279.4418604651162,2016,8,28,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244367,53,74213,74213.0,2281,12.0,4.416666666666667,0.0307358549041273,1400.245283018868,2016,7,29,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244387,47,58847,58847.0,410,10.0,4.7,0.0069672200791884,1252.063829787234,2014,11,49,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
244398,40,62235,62235.0,1689,11.0,3.636363636363636,0.0271390696553386,1555.875,2016,3,33,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244414,33,55165,55165.0,887,11.0,3.0,0.0160790356204114,1671.6666666666667,2013,4,68,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
244419,74,115009,172513.5,0,5.0,14.8,0.0,1554.1756756756756,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
244475,48,71504,71504.0,481,9.0,5.333333333333333,0.0067268963974043,1489.6666666666667,2016,6,30,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244527,0,0,0.0,0,,,0.0,0.0,2018,4,8,,,0,0,2,Inactive Members
244538,43,74174,74174.0,1029,9.0,4.777777777777778,0.0138727856122091,1724.9767441860463,2016,7,29,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244595,3,5643,5643.0,0,1.0,3.0,0.0,1881.0,2018,11,1,2018-12-01,0.0,0,0,1,Growing Customers
244611,43,59311,59311.0,1151,11.0,3.909090909090909,0.0194061809782333,1379.3255813953488,2016,9,27,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244652,32,51565,51565.0,305,8.0,4.0,0.005914864733831,1611.40625,2014,9,51,2018-08-01,4.0,0,0,0,Loyal Frequent Travelers
244676,29,45452,45452.0,827,7.0,4.142857142857143,0.0181950189210595,1567.3103448275865,2017,10,14,2018-12-01,0.0,0,0,1,Growing Customers
244721,10,19329,19329.0,1181,3.0,3.333333333333333,0.0610999017021056,1932.9,2018,8,4,2018-12-01,0.0,0,0,1,Growing Customers
244734,0,0,0.0,0,,,0.0,0.0,2018,7,5,,,0,0,2,Inactive Members
244762,22,32357,32357.0,1673,11.0,2.0,0.0517044225360818,1470.7727272727273,2013,12,60,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244844,7,8652,8652.0,615,2.0,3.5,0.0710818307905686,1236.0,2018,10,2,2018-12-01,0.0,0,0,1,Growing Customers
244865,31,51764,51764.0,1204,8.0,3.875,0.0232594080828374,1669.8064516129032,2017,9,15,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
244925,31,45673,45673.0,0,11.0,2.8181818181818183,0.0,1473.3225806451612,2017,7,17,2018-10-01,2.0,0,0,1,Growing Customers
245066,54,84792,127188.0,0,7.0,7.714285714285714,0.0,1570.2222222222222,2018,2,10,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
245227,16,28873,28873.0,0,4.0,4.0,0.0,1804.5625,2018,5,7,2018-10-01,2.0,0,0,1,Growing Customers
245289,56,82022,82022.0,1823,12.0,4.666666666666667,0.0222257443125015,1464.678571428571,2013,9,63,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
245307,7,6287,6287.0,395,2.0,3.5,0.0628280578972483,898.1428571428571,2018,9,3,2018-12-01,0.0,0,0,1,Growing Customers
245356,33,40174,40174.0,1554,9.0,3.6666666666666665,0.0386817344551202,1217.3939393939395,2016,6,30,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
245419,51,70449,70449.0,1020,11.0,4.636363636363637,0.0144785589575437,1381.3529411764705,2013,10,62,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
245440,3,3930,3930.0,0,1.0,3.0,0.0,1310.0,2013,7,65,2017-02-01,22.0,1,1,1,Growing Customers
245465,45,68549,68549.0,1609,11.0,4.090909090909091,0.02347226071861,1523.3111111111111,2015,8,40,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
245575,15,17774,17774.0,1455,8.0,1.875,0.0818611454934173,1184.9333333333334,2017,2,22,2018-08-01,4.0,0,0,1,Growing Customers
245604,45,65175,65175.0,2139,10.0,4.5,0.032819332566168,1448.3333333333333,2014,10,50,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
245671,0,0,0.0,0,,,0.0,0.0,2014,1,59,,,1,0,2,Inactive Members
245800,41,63033,63033.0,1076,10.0,4.1,0.0170704234289975,1537.3902439024391,2012,10,74,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
245929,30,53044,53044.0,0,8.0,3.75,0.0,1768.1333333333334,2015,2,46,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
246059,29,39347,39347.0,544,7.0,4.142857142857143,0.0138257046280529,1356.7931034482758,2017,5,19,2018-12-01,0.0,0,0,1,Growing Customers
246117,9,12983,12983.0,0,3.0,3.0,0.0,1442.5555555555557,2018,8,4,2018-12-01,0.0,0,0,1,Growing Customers
246187,37,51683,51683.0,1795,11.0,3.363636363636364,0.0347309560203548,1396.837837837838,2016,9,27,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
246273,43,54536,54536.0,537,12.0,3.583333333333333,0.0098467067625055,1268.2790697674418,2012,11,73,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
246323,26,43815,43815.0,936,8.0,3.25,0.0213625470729202,1685.1923076923076,2014,4,56,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
246399,0,0,0.0,0,,,0.0,0.0,2015,7,41,,,1,0,2,Inactive Members
246405,44,78044,78044.0,1759,8.0,5.5,0.0225385679872892,1773.7272727272727,2012,10,74,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
246421,87,140602,210903.0,1016,7.0,12.428571428571429,0.0048173805019369,1616.1149425287356,2018,4,8,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
246517,24,36085,36085.0,698,9.0,2.6666666666666665,0.0193432174033531,1503.5416666666667,2013,9,63,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
246571,44,69742,69742.0,912,10.0,4.4,0.0130767686616386,1585.0454545454545,2015,4,44,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
246581,0,0,0.0,0,,,0.0,0.0,2018,11,1,,,0,0,2,Inactive Members
246591,27,38952,38952.0,0,9.0,3.0,0.0,1442.6666666666667,2017,9,15,2018-12-01,0.0,0,0,1,Growing Customers
246690,41,71156,106734.0,0,7.0,5.857142857142857,0.0,1735.5121951219512,2018,3,9,2018-12-01,0.0,0,0,3,High-Engagement New Travelers
246722,13,15424,15424.0,511,6.0,2.1666666666666665,0.0331301867219917,1186.4615384615386,2017,9,15,2018-11-01,1.0,0,0,1,Growing Customers
246734,29,47418,47418.0,686,7.0,4.142857142857143,0.0144670800118098,1635.103448275862,2015,10,38,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
246736,36,49762,49762.0,1476,10.0,3.6,0.0296611872513162,1382.2777777777778,2018,7,5,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
246737,43,59544,59544.0,440,10.0,4.3,0.0073894934838102,1384.7441860465117,2016,6,30,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
246775,20,27912,27912.0,0,7.0,2.857142857142857,0.0,1395.6,2017,10,14,2018-12-01,0.0,0,0,1,Growing Customers
246800,26,42135,42135.0,0,9.0,2.888888888888889,0.0,1620.576923076923,2016,4,32,2018-12-01,0.0,0,0,1,Growing Customers
246911,5,10999,10999.0,0,2.0,2.5,0.0,2199.8,2018,8,4,2018-12-01,0.0,0,0,1,Growing Customers
246935,42,68646,68646.0,1735,10.0,4.2,0.0252745972088686,1634.428571428571,2014,7,53,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
247050,31,47072,47072.0,1591,8.0,3.875,0.033799286199864,1518.451612903226,2012,8,76,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
247103,0,0,0.0,0,,,0.0,0.0,2012,6,78,,,0,0,2,Inactive Members
247180,53,70723,70723.0,0,12.0,4.416666666666667,0.0,1334.3962264150944,2014,9,51,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
247220,36,52412,52412.0,1921,11.0,3.272727272727273,0.0366519117759291,1455.888888888889,2015,9,39,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
247247,13,18349,18349.0,0,6.0,2.1666666666666665,0.0,1411.4615384615386,2014,7,53,2017-10-01,14.0,1,1,1,Growing Customers
247391,6,12328,12328.0,0,4.0,1.5,0.0,2054.6666666666665,2017,12,12,2018-06-01,6.0,1,1,1,Growing Customers
247433,26,38767,38767.0,0,7.0,3.7142857142857135,0.0,1491.0384615384614,2017,5,19,2018-10-01,2.0,0,0,1,Growing Customers
247471,39,73380,73380.0,1283,11.0,3.5454545454545454,0.0174843281548105,1881.5384615384612,2013,2,70,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
247514,39,53393,53393.0,451,9.0,4.333333333333333,0.0084468001423407,1369.051282051282,2013,7,65,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
247551,53,91977,91977.0,1195,12.0,4.416666666666667,0.0129923785294149,1735.4150943396226,2012,9,75,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
247607,30,55127,55127.0,696,10.0,3.0,0.0126253922760171,1837.5666666666664,2016,5,31,2018-07-01,5.0,0,0,0,Loyal Frequent Travelers
247645,37,58809,58809.0,0,10.0,3.7,0.0,1589.4324324324325,2014,2,58,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
247680,25,38420,38420.0,1407,9.0,2.7777777777777777,0.0366215512753774,1536.8,2017,2,22,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
247692,2,2399,2399.0,0,2.0,1.0,0.0,1199.5,2017,11,13,2018-04-01,8.0,1,1,1,Growing Customers
247714,40,62947,62947.0,510,9.0,4.444444444444445,0.0081020541090123,1573.675,2017,2,22,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
247721,36,59668,59668.0,969,11.0,3.272727272727273,0.0162398605617751,1657.4444444444443,2013,7,65,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
247833,5,5190,5190.0,607,3.0,1.6666666666666667,0.1169556840077071,1038.0,2018,7,5,2018-12-01,0.0,0,0,1,Growing Customers
248011,33,51146,51146.0,676,11.0,3.0,0.0132170648731083,1549.878787878788,2016,6,30,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
248138,35,54410,54410.0,2032,10.0,3.5,0.0373460760889542,1554.571428571429,2016,4,32,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
248196,10,16345,16345.0,353,3.0,3.333333333333333,0.0215968185989599,1634.5,2016,9,27,2017-05-01,19.0,1,1,1,Growing Customers
248265,39,57760,57760.0,375,9.0,4.333333333333333,0.0064923822714681,1481.025641025641,2014,8,52,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
248356,48,64174,64174.0,1056,12.0,4.0,0.0164552622557422,1336.9583333333333,2016,12,24,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
248433,39,67066,67066.0,312,10.0,3.9,0.004652133719023,1719.6410256410256,2015,9,39,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
248445,6,8762,8762.0,0,3.0,2.0,0.0,1460.3333333333333,2018,8,4,2018-12-01,0.0,0,0,1,Growing Customers
248461,44,70111,70111.0,0,11.0,4.0,0.0,1593.4318181818182,2012,9,75,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
248487,46,69854,69854.0,1067,11.0,4.181818181818182,0.0152747158358862,1518.5652173913045,2013,4,68,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
248497,0,0,0.0,0,,,0.0,0.0,2013,9,63,,,1,0,2,Inactive Members
248593,43,79040,79040.0,509,11.0,3.909090909090909,0.0064397773279352,1838.139534883721,2014,12,48,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
248620,38,58253,58253.0,1357,10.0,3.8,0.0232949375997802,1532.9736842105262,2012,11,73,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
